"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01041","3","10","71","0","2015","A","",22,524,16681941,271259,2415,613,31851,"",4.87,1.40,1.40,0.63,0.53,1.00,1.00,"",0,0.0,7,1.4,238585,1.5,-14652,-5.1,-127,-5.0,2,0.3,66,0.2
"01041","5","10","71","0","2015","A","",213,3161,113094081,30607316,827229,688,35778,"",0.86,0.99,1.00,1.01,1.00,1.01,1.01,"",4,1.9,52,1.7,4845688,4.5,-86511,-0.3,-159475,-16.2,18,2.7,962,2.8
"01043","0","10","70","0","2015","A","",1785,27683,1014634074,214289626,3951786,705,36652,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,0.7,1048,3.9,56992303,6.0,10300089,5.0,-317892,-7.4,14,2.0,697,1.9
"01043","1","10","71","0","2015","A","",20,207,10877739,0,0,1013,52677,"",1.75,0.38,0.37,0.00,0.00,0.98,0.98,"",1,5.3,-3,-1.4,535371,5.2,0,0.0,0,0.0,68,7.2,3525,7.2
"01043","2","10","71","0","2015","A","",15,728,26220229,0,0,693,36037,"",1.16,0.80,0.75,0.00,0.00,0.93,0.93,"",0,0.0,5,0.7,783624,3.1,0,0.0,0,0.0,16,2.4,843,2.4
"01043","3","10","71","0","2015","A","",52,3324,111230928,1825408,30080,644,33465,"",1.64,1.21,1.23,0.61,1.39,1.02,1.02,"",1,2.0,5,0.2,2463062,2.3,167368,10.1,-4591,-13.2,14,2.2,697,2.1
"01043","5","10","71","0","2015","A","",1699,23425,866305178,212464218,3921706,711,36982,"",0.98,1.00,1.01,1.01,1.00,1.01,1.01,"",12,0.7,1043,4.7,53210246,6.5,10132721,5.0,-313301,-7.4,12,1.7,654,1.8
"01045","0","10","70","0","2015","A","",869,16470,836741854,104743978,2275121,977,50804,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,-207,-1.2,3446881,0.4,903939,0.9,229935,11.2,16,1.7,838,1.7
"01045","1","10","71","0","2015","A","",35,3034,193457732,0,0,1226,63758,"",6.31,9.32,7.95,0.00,0.00,0.85,0.85,"",0,0.0,-41,-1.3,2119951,1.1,0,0.0,0,0.0,29,2.4,1531,2.5
"01045","2","10","71","0","2015","A","",14,161,6696972,0,0,800,41575,"",2.22,0.30,0.23,0.00,0.00,0.78,0.78,"",1,7.7,-9,-5.3,-409347,-5.8,0,0.0,0,0.0,-2,-0.2,-145,-0.3
"01045","3","10","71","0","2015","A","",58,1891,64703592,919028,18143,658,34212,"",3.77,1.16,0.87,0.63,1.46,0.75,0.75,"",0,0.0,-37,-1.9,-1263787,-1.9,-9270,-1.0,2166,13.6,0,0.0,-11,0.0
"01045","5","10","71","0","2015","A","",762,11383,571883558,103824950,2256978,966,50239,"",0.91,0.81,0.81,1.01,1.00,0.99,0.99,"",1,0.1,-121,-1.1,3000064,0.5,913209,0.9,227769,11.2,15,1.6,790,1.6
"01047","0","10","70","0","2015","A","",847,12734,448681302,90616742,2600241,678,35234,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-16,-1.9,38,0.3,7662786,1.7,2530430,2.9,-226280,-8.0,10,1.5,497,1.4
"01047","1","10","71","0","2015","A","",17,160,9380456,0,0,1129,58720,"",3.14,0.64,0.72,0.00,0.00,1.13,1.13,"",-2,-10.5,-10,-5.9,-488234,-4.9,0,0.0,0,0.0,14,1.3,754,1.3
"01047","2","10","71","0","2015","A","",22,568,21686131,0,0,734,38185,"",3.58,1.36,1.40,0.00,0.00,1.03,1.03,"",0,0.0,-24,-4.1,-982623,-4.3,0,0.0,0,0.0,-3,-0.4,-118,-0.3
"01047","3","10","71","0","2015","A","",65,1962,60418235,506450,8024,592,30799,"",4.33,1.55,1.51,0.40,0.56,0.97,0.97,"",-3,-4.4,7,0.4,747359,1.3,47108,10.3,2231,38.5,5,0.9,281,0.9
"01047","5","10","71","0","2015","A","",744,10045,357196480,90110292,2592217,684,35560,"",0.91,0.93,0.94,1.01,1.00,1.01,1.01,"",-10,-1.3,66,0.7,8386284,2.4,2483322,2.8,-228511,-8.1,12,1.8,605,1.7
"01049","0","10","70","0","2015","A","",1137,20840,709765039,166698976,3439252,655,34059,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,103,0.5,22690266,3.3,1074669,0.6,-725829,-17.4,18,2.8,927,2.8
"01049","1","10","71","0","2015","A","",19,161,7924756,0,0,947,49222,"",2.62,0.39,0.38,0.00,0.00,0.98,0.98,"",0,0.0,3,1.9,419147,5.6,0,0.0,0,0.0,33,3.6,1718,3.6
"01049","2","10","71","0","2015","A","",17,515,18195975,0,0,680,35343,"",2.06,0.75,0.74,0.00,0.00,0.98,0.98,"",1,6.2,-8,-1.5,5221,0.0,0,0.0,0,0.0,11,1.6,578,1.7
"01049","3","10","71","0","2015","A","",60,2579,88249015,3894437,44755,658,34225,"",2.98,1.25,1.39,1.67,2.38,1.12,1.12,"",0,0.0,42,1.7,1376745,1.6,144483,3.9,-3952,-8.1,-1,-0.2,-17,0.0
"01049","5","10","71","0","2015","A","",1041,17585,595395293,162804539,3394497,651,33858,"",0.95,0.99,0.99,1.00,0.99,0.99,1.00,"",-1,-0.1,66,0.4,20889153,3.6,930186,0.6,-721877,-17.5,20,3.2,1065,3.2
"01051","0","10","70","0","2015","A","",1309,19246,644050549,138088417,2529108,644,33464,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,2.2,558,3.0,29227956,4.8,6200406,4.7,-105649,-4.0,11,1.7,565,1.7
"01051","1","10","71","0","2015","A","",15,141,7344901,0,0,1003,52153,"",1.79,0.37,0.39,0.00,0.00,1.06,1.06,"",0,0.0,1,0.7,440631,6.4,0,0.0,0,0.0,56,5.9,2895,5.9
"01051","2","10","71","0","2015","A","",24,1062,48340509,0,0,875,45522,"",2.53,1.69,2.17,0.00,0.00,1.29,1.29,"",1,4.3,37,3.6,709473,1.5,0,0.0,0,0.0,-19,-2.1,-947,-2.0
"01051","3","10","71","0","2015","A","",47,3354,111322749,9522362,136796,638,33189,"",2.03,1.75,1.94,4.93,9.89,1.10,1.10,"",0,0.0,37,1.1,2913087,2.7,94940,1.0,-39948,-22.6,9,1.4,504,1.5
"01051","5","10","71","0","2015","A","",1223,14689,477042390,128566055,2392312,625,32476,"",0.96,0.90,0.87,0.95,0.95,0.97,0.97,"",27,2.3,483,3.4,25164765,5.6,6105466,5.0,-65701,-2.7,13,2.1,667,2.1
"01053","0","10","70","0","2015","A","",822,12772,481210726,92643855,1830756,725,37676,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.9,526,4.3,33309677,7.4,6051905,7.0,-50904,-2.7,22,3.1,1102,3.0
"01053","1","10","71","0","2015","A","",6,57,3319912,0,0,1112,57821,"",1.14,0.23,0.24,0.00,0.00,1.04,1.04,"",0,0.0,-1,-1.7,412440,14.2,0,0.0,0,0.0,155,16.2,8050,16.2
"01053","2","10","71","0","2015","A","",19,625,26856328,0,0,827,42982,"",3.19,1.49,1.62,0.00,0.00,1.08,1.08,"",1,5.6,2,0.3,109688,0.4,0,0.0,0,0.0,2,0.2,73,0.2
"01053","3","10","71","0","2015","A","",47,3400,126901419,15811716,161968,718,37327,"",3.23,2.68,2.95,12.20,16.18,1.10,1.10,"",0,0.0,431,14.5,22842601,22.0,4418172,38.8,1910,1.2,44,6.5,2275,6.5
"01053","5","10","71","0","2015","A","",750,8690,324133067,76832139,1668788,717,37298,"",0.94,0.80,0.80,0.85,0.92,0.99,0.99,"",6,0.8,94,1.1,9944948,3.2,1633733,2.2,-52814,-3.1,14,2.0,747,2.0
"01055","0","10","70","0","2015","A","",2058,35494,1249920111,292009092,5742900,677,35215,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-0.7,353,1.0,45734822,3.8,12962774,4.6,-305843,-5.1,18,2.7,948,2.8
"01055","1","10","71","0","2015","A","",17,288,18348868,0,0,1224,63638,"",1.29,0.41,0.50,0.00,0.00,1.23,1.23,"",0,0.0,-13,-4.3,297262,1.6,0,0.0,0,0.0,70,6.1,3633,6.1
"01055","2","10","71","0","2015","A","",23,806,32479189,0,0,775,40297,"",1.54,0.69,0.75,0.00,0.00,1.08,1.08,"",-6,-20.7,-14,-1.7,-409701,-1.2,0,0.0,0,0.0,4,0.5,201,0.5
"01055","3","10","71","0","2015","A","",100,4092,143202023,3162577,42296,673,34993,"",2.74,1.16,1.28,0.77,1.35,1.11,1.11,"",-1,-1.0,-17,-0.4,1893133,1.3,31216,1.0,-8105,-16.1,12,1.8,603,1.8
"01055","5","10","71","0","2015","A","",1918,30307,1055890031,288846515,5700604,670,34839,"",0.96,1.01,1.00,1.01,1.00,0.99,0.99,"",-8,-0.4,396,1.3,43954128,4.3,12931558,4.7,-297738,-5.0,19,2.9,1007,3.0
"01057","0","10","70","0","2015","A","",333,3916,125878270,24761167,447478,618,32147,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.5,107,2.8,4787437,4.0,413528,1.7,-87572,-16.4,7,1.1,360,1.1
"01057","1","10","71","0","2015","A","",6,36,1573299,0,0,852,44318,"",2.82,0.47,0.43,0.00,0.00,0.94,0.94,"",1,20.0,1,2.9,138414,9.6,0,0.0,0,0.0,69,8.8,3612,8.9
"01057","2","10","71","0","2015","A","",10,250,7596708,0,0,584,30387,"",4.14,1.95,1.75,0.00,0.00,0.89,0.90,"",2,25.0,-5,-2.0,213521,2.9,0,0.0,0,0.0,27,4.8,1414,4.9
"01057","3","10","71","0","2015","A","",22,926,30079199,414974,3693,625,32477,"",3.73,2.38,2.68,1.20,1.51,1.13,1.12,"",0,0.0,28,3.1,64055,0.2,-23806,-5.4,-210,-5.4,-18,-2.8,-951,-2.8
"01057","5","10","71","0","2015","A","",295,2704,86629064,24346193,443785,616,32036,"",0.91,0.81,0.81,1.00,1.00,1.00,1.00,"",2,0.7,83,3.2,4371447,5.3,437334,1.8,-87362,-16.4,13,2.2,657,2.1
"01059","0","10","70","0","2015","A","",564,10248,342893362,79711122,1904090,643,33459,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,317,3.2,19490051,6.0,5288685,7.1,117057,6.6,17,2.7,894,2.7
"01059","1","10","71","0","2015","A","",10,89,4681467,0,0,1011,52552,"",2.78,0.44,0.47,0.00,0.00,1.07,1.07,"",0,0.0,-1,-1.1,422148,9.9,0,0.0,0,0.0,96,10.5,4962,10.4
"01059","2","10","71","0","2015","A","",14,336,12321066,0,0,706,36688,"",3.43,1.00,1.04,0.00,0.00,1.04,1.04,"",1,7.7,17,5.3,542152,4.6,0,0.0,0,0.0,-4,-0.6,-208,-0.6
"01059","3","10","71","0","2015","A","",26,1437,51088060,1395974,16748,684,35554,"",2.60,1.41,1.67,1.25,1.61,1.18,1.18,"",-1,-3.7,-25,-1.7,850826,1.7,58535,4.4,-922,-5.2,23,3.5,1188,3.5
"01059","5","10","71","0","2015","A","",514,8386,274802769,78315148,1887342,630,32768,"",0.94,0.96,0.95,1.00,1.00,0.98,0.98,"",0,0.0,326,4.0,17674925,6.9,5230150,7.2,117979,6.7,17,2.8,868,2.7
"01061","0","10","70","0","2015","A","",486,4946,153625038,38758126,604062,597,31058,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.4,88,1.8,8804870,6.1,898706,2.4,-34404,-5.4,24,4.2,1246,4.2
"01061","1","10","71","0","2015","A","",10,56,2661126,0,0,919,47805,"",3.22,0.57,0.60,0.00,0.00,1.05,1.05,"",0,0.0,-1,-1.8,91450,3.6,0,0.0,0,0.0,58,6.7,3050,6.8
"01061","2","10","71","0","2015","A","",12,98,3695092,0,0,724,37673,"",3.41,0.61,0.70,0.00,0.00,1.15,1.15,"",0,0.0,-4,-3.9,-415339,-10.1,0,0.0,0,0.0,-50,-6.5,-2560,-6.4
"01061","3","10","71","0","2015","A","",36,1284,37705473,5319265,76448,565,29358,"",4.18,2.61,2.75,9.81,23.14,1.05,1.05,"",0,0.0,-11,-0.8,1231354,3.4,122789,2.4,13748,21.9,23,4.2,1191,4.2
"01061","5","10","71","0","2015","A","",428,3508,109563347,33438861,527614,601,31230,"",0.91,0.84,0.84,0.88,0.88,1.01,1.01,"",2,0.5,105,3.1,7897405,7.8,775917,2.4,-48152,-8.4,27,4.7,1357,4.5
"01063","0","10","70","0","2015","A","",150,1737,55339263,10463660,321106,613,31864,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.7,-79,-4.4,1059102,2.0,-827705,-7.3,-47023,-12.8,38,6.6,1975,6.6
"01063","1","10","71","0","2015","A","",7,23,966610,0,0,797,41426,"",7.31,0.67,0.60,0.00,0.00,0.88,0.88,"",0,0.0,-2,-8.0,-11933,-1.2,0,0.0,0,0.0,37,4.9,1889,4.8
"01063","2","10","71","0","2015","A","",9,55,1751292,0,0,611,31794,"",8.28,0.97,0.92,0.00,0.00,0.94,0.95,"",2,28.6,2,3.8,157257,9.9,0,0.0,0,0.0,33,5.7,1718,5.7
"01063","3","10","71","0","2015","A","",24,577,18401186,1040366,28416,613,31882,"",9.03,3.34,3.72,7.11,16.18,1.11,1.11,"",0,0.0,-15,-2.5,230467,1.3,-66586,-6.0,-22109,-43.8,23,3.9,1201,3.9
"01063","5","10","71","0","2015","A","",110,1081,34220175,9423294,292690,609,31651,"",0.76,0.73,0.73,0.92,0.92,0.99,0.99,"",-3,-2.7,-65,-5.7,683311,2.0,-761119,-7.5,-24914,-7.8,46,8.2,2389,8.2
"01065","0","10","70","0","2015","A","",273,2764,94660522,17542397,337580,659,34245,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-2.2,28,1.0,1989921,2.1,159910,0.9,12908,4.0,8,1.2,375,1.1
"01065","1","10","71","0","2015","A","",11,49,2290811,0,0,901,46831,"",6.31,0.90,0.83,0.00,0.00,0.93,0.93,"",0,0.0,1,2.1,49474,2.2,0,0.0,0,0.0,5,0.6,217,0.5
"01065","2","10","71","0","2015","A","",11,88,3507360,0,0,764,39743,"",5.56,0.97,1.07,0.00,0.00,1.10,1.10,"",0,0.0,0,0.0,-30052,-0.8,0,0.0,0,0.0,-13,-1.7,-646,-1.6
"01065","3","10","71","0","2015","A","",22,753,23828825,1667178,22971,608,31628,"",4.55,2.74,2.82,6.79,12.44,1.03,1.03,"",0,0.0,-6,-0.8,-91490,-0.4,52570,3.3,2360,11.5,2,0.3,112,0.4
"01065","5","10","71","0","2015","A","",229,1874,65033526,15875219,314609,667,34709,"",0.87,0.80,0.81,0.92,0.94,1.01,1.01,"",-6,-2.6,33,1.8,2061989,3.3,107340,0.7,10548,3.5,9,1.4,512,1.5
"01067","0","10","70","0","2015","A","",331,3345,126870756,25777004,439452,729,37932,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,2.8,43,1.3,5999637,5.0,678834,2.7,-60597,-12.1,25,3.6,1323,3.6
"01067","1","10","71","0","2015","A","",7,44,1932585,0,0,848,44089,"",3.31,0.67,0.52,0.00,0.00,0.79,0.79,"",0,0.0,1,2.3,35442,1.9,0,0.0,0,0.0,-4,-0.5,-202,-0.5
"01067","2","10","71","0","2015","A","",12,67,2811686,0,0,806,41913,"",5.00,0.61,0.64,0.00,0.00,1.05,1.05,"",1,9.1,1,1.5,125290,4.7,0,0.0,0,0.0,17,2.2,899,2.2
"01067","3","10","71","0","2015","A","",21,558,18710584,709806,9629,645,33522,"",3.58,1.68,1.65,1.97,4.01,0.98,0.98,"",0,0.0,-16,-2.8,-139615,-0.7,37526,5.6,489,5.4,14,2.2,691,2.1
"01067","5","10","71","0","2015","A","",291,2676,103415901,25067198,429823,743,38652,"",0.91,0.94,0.96,0.99,0.98,1.02,1.02,"",8,2.8,57,2.2,5978520,6.1,641308,2.6,-61086,-12.4,28,3.9,1450,3.9
"01069","0","10","70","0","2015","A","",2885,46535,1832575431,351519034,6627680,757,39381,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,0.4,313,0.7,69196884,3.9,4109180,1.2,-553620,-7.7,23,3.1,1231,3.2
"01069","1","10","71","0","2015","A","",26,297,18511450,0,0,1197,62241,"",1.41,0.32,0.35,0.00,0.00,1.07,1.07,"",1,4.0,-2,-0.7,901679,5.1,0,0.0,0,0.0,65,5.7,3378,5.7
"01069","2","10","71","0","2015","A","",31,931,39919493,0,0,825,42886,"",1.48,0.61,0.63,0.00,0.00,1.03,1.03,"",-4,-11.4,-24,-2.5,-1085171,-2.6,0,0.0,0,0.0,-1,-0.1,-70,-0.2
"01069","3","10","71","0","2015","A","",71,7068,301711964,4509779,60026,821,42688,"",1.39,1.53,1.84,0.92,1.66,1.21,1.21,"",0,0.0,86,1.2,5839696,2.0,219523,5.1,14668,32.3,6,0.7,312,0.7
"01069","5","10","71","0","2015","A","",2757,38239,1472432524,347009255,6567654,741,38506,"",0.99,0.97,0.95,1.01,1.00,0.98,0.98,"",15,0.5,253,0.7,63540680,4.5,3889657,1.1,-568288,-8.0,28,3.9,1416,3.8
"01071","0","10","70","0","2015","A","",961,16286,558386285,124245500,3577666,659,34287,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-0.9,289,1.8,13694274,2.5,4462451,3.7,-303387,-7.8,4,0.6,237,0.7
"01071","1","10","71","0","2015","A","",21,254,21004041,0,0,1588,82585,"",3.42,0.79,1.29,0.00,0.00,1.64,1.64,"",0,0.0,-96,-27.4,-8458308,-28.7,0,0.0,0,0.0,-32,-2.0,-1633,-1.9
"01071","2","10","71","0","2015","A","",13,180,7061282,17045,151,755,39284,"",1.87,0.34,0.37,0.02,0.06,1.08,1.09,"",-2,-13.3,7,4.0,323538,4.8,-155,-0.9,-1,-0.7,6,0.8,319,0.8
"01071","3","10","71","0","2015","A","",65,2843,102052432,2725675,41620,690,35893,"",3.82,1.76,2.05,1.57,2.13,1.16,1.16,"",-1,-1.5,-28,-1.0,-6277,0.0,-223145,-7.6,-5325,-11.3,6,0.9,343,1.0
"01071","5","10","71","0","2015","A","",862,13009,428268530,121502780,3535895,633,32922,"",0.93,0.94,0.91,1.00,0.99,0.96,0.96,"",-6,-0.7,406,3.2,21835321,5.4,4685751,4.0,-298061,-7.8,13,2.1,674,2.1
"01073","0","10","70","0","2015","A","",17731,338154,17682720380,2583788704,48645383,1006,52292,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,0.1,-872,-0.3,448859530,2.6,23715072,0.9,-5510174,-10.2,28,2.9,1458,2.9
"01073","1","10","71","0","2015","A","",89,8090,575095042,0,0,1367,71086,"",0.79,1.21,1.12,0.00,0.00,0.92,0.92,"",-2,-2.2,241,3.1,25114019,4.6,0,0.0,0,0.0,20,1.5,1019,1.5
"01073","2","10","71","0","2015","A","",77,22016,1187375501,0,0,1037,53932,"",0.60,1.99,1.94,0.00,0.00,0.98,0.98,"",-5,-6.1,470,2.2,46490380,4.1,0,0.0,0,0.0,19,1.9,981,1.9
"01073","3","10","71","0","2015","A","",418,26525,1232906496,5787883,86752,894,46481,"",1.33,0.79,0.78,0.16,0.33,0.99,0.99,"",4,1.0,-520,-1.9,7556710,0.6,348789,6.4,-2224,-2.5,23,2.6,1173,2.6
"01073","5","10","71","0","2015","A","",17147,281523,14687343341,2578000821,48558631,1003,52171,"",1.00,0.98,0.98,1.02,1.00,1.00,1.00,"",27,0.2,-1062,-0.4,369698421,2.6,23366283,0.9,-5507950,-10.2,29,3.0,1504,3.0
"01075","0","10","70","0","2015","A","",276,3336,121702409,24491768,399147,702,36487,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.7,76,2.3,3547796,3.0,567846,2.4,-62371,-13.5,5,0.7,240,0.7
"01075","1","10","71","0","2015","A","",7,39,1659394,0,0,820,42640,"",3.97,0.59,0.47,0.00,0.00,0.79,0.79,"",0,0.0,3,8.3,209699,14.5,0,0.0,0,0.0,53,6.9,2740,6.9
"01075","2","10","71","0","2015","A","",8,74,2622693,0,0,681,35402,"",4.00,0.68,0.62,0.00,0.00,0.92,0.92,"",1,14.3,-3,-3.9,10481,0.4,0,0.0,0,0.0,25,3.8,1293,3.8
"01075","3","10","71","0","2015","A","",31,482,15600290,229180,2038,622,32366,"",6.34,1.45,1.44,0.67,0.93,0.99,0.99,"",0,0.0,2,0.4,-95846,-0.6,7562,3.4,-101,-4.7,-7,-1.1,-351,-1.1
"01075","5","10","71","0","2015","A","",230,2741,101820032,24262588,397109,714,37154,"",0.86,0.97,0.99,1.01,1.00,1.02,1.02,"",1,0.4,74,2.8,3423462,3.5,560284,2.4,-62270,-13.6,4,0.6,260,0.7
"01077","0","10","70","0","2015","A","",2033,29000,968378954,215464607,4419224,642,33392,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,0.4,-732,-2.5,8982171,0.9,-5335731,-2.4,-755656,-14.6,21,3.4,1124,3.5
"01077","1","10","71","0","2015","A","",18,274,17201660,0,0,1207,62780,"",1.39,0.48,0.61,0.00,0.00,1.28,1.28,"",0,0.0,0,0.0,823012,5.0,0,0.0,0,0.0,57,5.0,3004,5.0
"01077","2","10","71","0","2015","A","",16,1169,55872276,0,0,919,47809,"",1.09,1.23,1.67,0.00,0.00,1.36,1.36,"",-5,-23.8,11,0.9,2225965,4.1,-3000,-100.0,-108,-100.0,28,3.1,1472,3.2
"01077","3","10","71","0","2015","A","",47,3287,123304148,781074,16666,721,37513,"",1.31,1.14,1.43,0.26,0.69,1.25,1.25,"",-1,-2.1,-8,-0.2,880187,0.7,19131,2.5,1382,9.0,7,1.0,361,1.0
"01077","5","10","71","0","2015","A","",1952,24270,772000870,214683533,4402558,612,31808,"",0.99,0.99,0.94,1.02,1.00,0.95,0.95,"",15,0.8,-735,-2.9,5053007,0.7,-5351862,-2.4,-756930,-14.7,22,3.7,1136,3.7
"01079","0","10","70","0","2015","A","",430,4640,153168507,29260753,574392,635,33012,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.6,-297,-6.0,-72703666,-32.2,-11782792,-28.7,-130396,-18.5,-245,-27.8,-12735,-27.8
"01079","1","10","71","0","2015","A","",10,80,5326861,0,0,1280,66586,"",3.64,0.87,1.20,0.00,0.00,1.37,1.37,"",0,0.0,-8,-9.1,-271540,-4.9,0,0.0,0,0.0,61,5.0,3208,5.1
"01079","2","10","71","0","2015","A","",10,159,6122421,0,0,739,38445,"",3.21,1.05,1.16,0.00,0.00,1.10,1.10,"",0,0.0,2,1.3,105995,1.8,0,0.0,0,0.0,0,0.0,42,0.1
"01079","3","10","71","0","2015","A","",32,1105,36507479,366241,5362,635,33043,"",4.20,2.40,2.67,0.89,1.71,1.11,1.11,"",-2,-5.9,-44,-3.8,-689339,-1.9,-94431,-20.5,-2697,-33.5,13,2.1,677,2.1
"01079","5","10","71","0","2015","A","",378,3296,105211746,28894512,569030,614,31923,"",0.91,0.84,0.81,1.01,1.00,0.97,0.97,"",-5,-1.3,-247,-7.0,-71848782,-40.6,-11688361,-28.8,-127699,-18.3,-347,-36.1,-18049,-36.1
"01081","0","10","70","0","2015","A","",2940,54943,1989729703,371179946,7048805,696,36214,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",116,4.1,1250,2.3,107561553,5.7,14209821,4.0,-303498,-4.1,22,3.3,1159,3.3
"01081","1","10","71","0","2015","A","",19,286,18092727,0,0,1215,63169,"",1.01,0.26,0.31,0.00,0.00,1.19,1.19,"",0,0.0,3,1.1,859108,5.0,0,0.0,0,0.0,45,3.8,2309,3.8
"01081","2","10","71","0","2015","A","",26,6904,388527842,0,0,1082,56277,"",1.22,3.84,5.65,0.00,0.00,1.47,1.47,"",-8,-23.5,-239,-3.3,-3940937,-1.0,0,0.0,0,0.0,25,2.4,1329,2.4
"01081","3","10","71","0","2015","A","",106,7749,323330456,1370308,30214,802,41724,"",2.04,1.42,1.82,0.26,0.78,1.28,1.28,"",-1,-0.9,98,1.3,18647433,6.1,-45571,-3.2,9377,45.0,36,4.7,1904,4.8
"01081","5","10","71","0","2015","A","",2789,40004,1259778678,369809638,7018591,606,31492,"",0.98,0.86,0.75,1.02,1.00,0.87,0.87,"",124,4.7,1389,3.6,91995949,7.9,14255392,4.0,-312875,-4.3,24,4.1,1251,4.1
"01083","0","10","70","0","2015","A","",1365,22651,1020694195,160558192,4093488,867,45062,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.5,549,2.5,55293561,5.7,5299809,3.4,-158351,-3.7,27,3.2,1383,3.2
"01083","1","10","71","0","2015","A","",13,1535,175112354,0,0,2194,114092,"",1.49,3.43,5.90,0.00,0.00,1.72,1.72,"",-1,-7.1,-80,-5.0,-663457,-0.4,0,0.0,0,0.0,101,4.8,5269,4.8
"01083","2","10","71","0","2015","A","",16,1622,62911673,0,0,746,38790,"",1.62,2.19,1.78,0.00,0.00,0.81,0.82,"",1,6.7,4,0.2,1459027,2.4,0,0.0,0,0.0,16,2.2,819,2.2
"01083","3","10","71","0","2015","A","",23,3271,131862423,293912,7203,775,40316,"",0.95,1.45,1.45,0.13,0.32,0.99,1.00,"",0,0.0,38,1.2,4266817,3.3,-25474,-8.0,-792,-9.9,16,2.1,846,2.1
"01083","5","10","71","0","2015","A","",1313,16224,650807745,160264280,4086285,771,40115,"",0.99,0.84,0.75,1.02,1.00,0.89,0.89,"",7,0.5,588,3.8,50231174,8.4,5325283,3.4,-157559,-3.7,32,4.3,1705,4.4
"01085","0","10","70","0","2015","A","",157,2332,103329887,17170573,399299,852,44308,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,4.0,6,0.3,2558440,2.5,-634685,-3.6,-79859,-16.7,19,2.3,981,2.3
"01085","1","10","71","0","2015","A","",7,28,1479184,0,0,1031,53626,"",6.98,0.61,0.49,0.00,0.00,0.82,0.82,"",0,0.0,-2,-6.7,11999,0.8,0,0.0,0,0.0,88,9.3,4584,9.3
"01085","2","10","71","0","2015","A","",7,54,2355763,0,0,843,43828,"",6.15,0.71,0.66,0.00,0.00,0.94,0.94,"",1,16.7,2,3.8,178321,8.2,0,0.0,0,0.0,40,5.0,2088,5.0
"01085","3","10","71","0","2015","A","",22,459,16251585,242757,4434,682,35439,"",7.91,1.98,1.76,1.01,2.03,0.89,0.89,"",0,0.0,-5,-1.1,-217757,-1.3,29956,14.1,1690,61.6,0,0.0,-43,-0.1
"01085","5","10","71","0","2015","A","",121,1792,83243355,16927816,394865,893,46448,"",0.80,0.91,0.95,1.01,1.00,1.05,1.05,"",5,4.3,12,0.7,2585877,3.2,-664641,-3.8,-81549,-17.1,21,2.4,1124,2.5
"01087","0","10","70","0","2015","A","",236,4770,196266541,19218162,347549,791,41147,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.8,-179,-3.6,-969969,-0.5,-1870875,-8.9,-214603,-38.2,25,3.3,1297,3.3
